token_id,1/1,4:20 watch,background,beard,chain,eyes,hat over headphones,hat under headphones,headphones,long hair,mouth,shirt,short hair,smoke,type
7563,0,oyster silver,green,0,0,regular eyes,0,headband green/white,white headphones,long hair black,smile,0,0,cig white,plain mfer
7564,0,sub lantern (green),green,full beard,0,regular eyes,0,0,black headphones,0,flat,collared shirt pink,mohawk black,0,charcoal mfer
7565,0,sub red,blue,0,0,vr,0,0,red headphones,long hair black,smile,hoodie down pink,0,0,charcoal mfer
7566,0,0,red,full beard,0,regular eyes,0,0,black headphones,0,smile,0,0,cig black,plain mfer
7567,0,sub black,red,0,0,regular eyes,0,0,blue headphones,long hair black,smile,hoodie down gray,0,cig white,plain mfer
7568,0,0,blue,0,0,regular eyes,0,cap monochrome,black headphones,0,smile,0,0,cig white,plain mfer
7569,0,sub lantern (green),orange,full beard,0,regular eyes,0,0,green headphones,long hair black,smile,0,0,0,plain mfer
7570,0,argo black,red,0,0,regular eyes,0,0,black headphones,0,smile,hoodie down gray,mohawk green,cig black,plain mfer
7571,0,0,red,0,0,regular eyes,0,0,gold headphones,long hair black,smile,0,0,cig black,plain mfer
7572,0,sub black,orange,0,0,regular eyes,0,0,gold headphones,0,smile,0,0,cig white,plain mfer
7573,0,sub black,orange,0,0,regular eyes,0,0,black headphones,0,flat,0,mohawk black,0,charcoal mfer
7574,0,sub blue,blue,0,0,vr,0,0,green headphones,0,smile,hoodie down blue,mohawk purple,0,charcoal mfer
7575,0,sub lantern (green),orange,0,0,regular eyes,0,headband blue/white,black headphones,long hair yellow,flat,0,0,cig white,plain mfer
7576,0,sub red,orange,0,0,regular eyes,0,0,white headphones,long hair black,flat,collared shirt pink,0,cig black,charcoal mfer
7577,0,sub red,blue,0,0,nerd glasses,0,cap monochrome,white headphones,0,flat,0,0,0,plain mfer
7578,0,0,blue,0,0,regular eyes,0,0,black headphones,0,smile,hoodie down red,0,cig black,charcoal mfer
7579,0,sub black,red,0,0,eye mask,0,0,white headphones,0,smile,hoodie down gray,0,cig white,plain mfer
7580,0,sub black,orange,0,0,regular eyes,0,0,black headphones,0,smile,0,mohawk yellow,cig white,plain mfer
7581,0,sub cola (blue/red),orange,0,0,regular eyes,0,knit baltimore,red headphones,0,smile,0,0,cig black,plain mfer
7582,0,0,yellow,full beard,0,regular eyes,0,0,white headphones,long hair black,flat,collared shirt white,0,cig black,plain mfer
7583,0,oyster silver,orange,0,0,regular eyes,0,knit kc,green headphones,long hair yellow,smile,collared shirt white,0,cig white,charcoal mfer
7584,0,sub blue,yellow,0,0,regular eyes,0,knit san fran,black headphones,0,flat,hoodie down gray,0,cig black,charcoal mfer
7585,0,sub black,blue,full beard,0,regular eyes,0,0,white headphones,long hair yellow,smile,0,0,cig black,charcoal mfer
7586,0,sub blue,blue,0,0,regular eyes,0,0,black headphones,long hair yellow,smile,hoodie down pink,0,cig black,plain mfer
7587,0,sub black,red,0,0,regular eyes,0,0,pink headphones,0,smile,0,messy black,pipe,plain mfer
7588,0,0,blue,0,0,regular eyes,0,0,green headphones,long hair yellow,smile,0,0,cig white,plain mfer
7589,0,sub blue,red,full beard,0,regular eyes,0,0,white headphones,long hair black,smile,hoodie down blue,0,cig black,charcoal mfer
7590,0,sub blue,orange,0,silver chain,regular eyes,0,knit pittsburgh,black headphones,0,smile,0,0,cig black,plain mfer
7591,0,0,green,0,0,regular eyes,0,0,black headphones,0,flat,0,mohawk yellow,cig white,charcoal mfer
7592,0,0,orange,full beard,0,regular eyes,0,0,white headphones,0,smile,collared shirt pink,0,cig white,charcoal mfer
7593,0,0,yellow,0,0,regular eyes,cowboy hat,0,pink headphones,0,smile,0,0,cig white,plain mfer
7594,0,argo black,green,0,gold chain,regular eyes,0,knit chicago,blue headphones,0,smile,0,0,cig white,plain mfer
7595,0,sub turquoise,red,0,0,regular eyes,0,0,black headphones,0,smile,0,messy yellow,cig black,charcoal mfer
7596,0,0,red,full beard,0,regular eyes,0,knit baltimore,blue headphones,0,smile,hoodie down white,0,cig black,plain mfer
7597,0,sub blue,blue,0,0,regular eyes,0,0,white headphones,long hair yellow,smile,0,0,cig white,plain mfer
7598,0,oyster silver,yellow,0,silver chain,regular eyes,0,0,black headphones,0,smile,0,0,cig white,plain mfer
7599,0,sub black,yellow,0,0,regular eyes,0,knit miami,black headphones,0,flat,0,0,cig black,charcoal mfer
7600,0,sub rose,orange,0,0,regular eyes,0,0,black headphones,long hair yellow,smile,0,0,cig black,plain mfer
7601,0,0,blue,0,0,regular eyes,0,cap purple,pink headphones,0,smile,collared shirt pink,0,cig black,plain mfer
7602,0,0,blue,0,0,regular eyes,0,knit pittsburgh,black headphones,0,flat,0,0,cig white,plain mfer
7603,0,sub lantern (green),yellow,0,0,regular eyes,0,0,black headphones,0,smile,0,0,cig black,plain mfer
7604,0,sub black,yellow,0,0,regular eyes,0,0,white headphones,0,smile,hoodie down white,mohawk blue,cig white,charcoal mfer
7605,0,0,blue,0,0,nerd glasses,0,0,green headphones,long hair black,smile,hoodie down gray,0,0,charcoal mfer
7606,0,0,yellow,0,0,regular eyes,top hat,0,black headphones,0,smile,0,0,cig black,plain mfer
7607,0,0,green,full beard,0,regular eyes,0,0,black headphones,0,smile,0,mohawk purple,0,charcoal mfer
7608,0,argo white,yellow,0,0,regular eyes,0,0,black headphones,0,flat,0,0,cig black,charcoal mfer
7609,0,sub black,red,full beard,0,regular eyes,0,0,blue headphones,long hair yellow,smile,collared shirt green,0,cig white,plain mfer
7610,0,sub turquoise,green,0,0,regular eyes,0,0,white headphones,0,smile,0,0,cig black,charcoal mfer
7611,0,sub lantern (green),red,0,0,purple shades,0,0,green headphones,long hair black,smile,0,0,cig white,plain mfer
7612,0,sub black,green,0,0,regular eyes,0,0,black headphones,long hair yellow,smile,collared shirt turquoise,0,0,plain mfer
7613,0,sub lantern (green),yellow,0,0,shades,0,knit kc,white headphones,0,smile,hoodie down white,0,cig white,plain mfer
7614,0,sub red,orange,0,0,regular eyes,0,0,black headphones,0,smile,hoodie down gray,0,0,charcoal mfer
7615,0,sub black,blue,full beard,0,regular eyes,0,knit kc,white headphones,long hair black,smile,hoodie down pink,0,cig white,plain mfer
7616,0,sub black,green,0,silver chain,vr,0,0,green headphones,0,smile,0,0,cig black,plain mfer
7617,0,0,red,0,0,regular eyes,0,0,black headphones,0,flat,hoodie down gray,0,cig black,plain mfer
7618,0,sub red,orange,0,0,regular eyes,0,headband blue/green,black headphones,0,flat,collared shirt turquoise,0,cig white,charcoal mfer
7619,0,oyster silver,blue,0,0,regular eyes,0,0,blue headphones,0,smile,0,0,0,plain mfer
7620,0,sub blue,orange,0,0,regular eyes,0,bandana red,pink headphones,0,smile,0,0,cig black,plain mfer
7621,0,sub blue,orange,0,0,nerd glasses,0,headband green/white,black headphones,0,smile,hoodie down gray,0,cig black,charcoal mfer
7622,0,sub black,blue,0,0,regular eyes,0,0,white headphones,0,smile,collared shirt yellow,0,cig black,charcoal mfer
7623,0,sub red,orange,0,0,regular eyes,0,0,white headphones,0,smile,0,0,pipe,plain mfer
7624,0,oyster gold,yellow,0,0,regular eyes,0,bandana dark gray,white headphones,0,smile,0,0,cig black,plain mfer
7625,0,sub rose,green,0,0,regular eyes,cowboy hat,0,blue headphones,0,smile,collared shirt green,0,cig black,plain mfer
7626,0,sub blue,yellow,0,0,purple shades,0,0,green headphones,long hair black,smile,collared shirt white,0,cig black,charcoal mfer
7627,0,sub black,yellow,0,0,regular eyes,0,bandana red,black headphones,0,smile,0,0,cig black,plain mfer
7628,0,oyster silver,orange,0,0,regular eyes,0,bandana dark gray,pink headphones,0,smile,0,0,pipe,charcoal mfer
7629,0,oyster silver,orange,0,0,regular eyes,0,0,pink headphones,long hair black,flat,collared shirt yellow,0,cig black,charcoal mfer
7630,0,sub blue,green,full beard,0,nerd glasses,0,knit las vegas,white headphones,long hair black,smile,0,0,0,charcoal mfer
7631,0,sub black,blue,0,0,regular eyes,0,0,black headphones,0,flat,collared shirt white,0,cig white,charcoal mfer
7632,0,sub turquoise,red,0,0,regular eyes,0,0,black headphones,0,smile,hoodie down gray,0,cig black,plain mfer
7633,0,sub black,green,0,0,regular eyes,0,0,pink headphones,0,smile,hoodie down gray,0,cig black,charcoal mfer
7634,0,sub rose,green,0,0,purple shades,0,0,pink headphones,0,smile,collared shirt white,0,cig black,charcoal mfer
7635,0,sub black,yellow,0,0,nerd glasses,cowboy hat,0,white headphones,long hair black,flat,0,0,cig black,plain mfer
7636,0,argo black,yellow,full beard,0,regular eyes,0,0,white headphones,long hair black,flat,collared shirt blue,0,cig black,charcoal mfer
7637,0,sub red,orange,0,0,regular eyes,0,cap monochrome,black headphones,0,smile,0,0,cig black,plain mfer
7638,0,sub red,red,0,0,regular eyes,0,knit baltimore,black headphones,0,smile,0,0,cig white,plain mfer
7639,0,0,orange,full beard,0,regular eyes,0,0,white headphones,0,flat,0,messy purple,cig white,plain mfer
7640,0,sub black,blue,0,0,vr,0,headband blue/white,black headphones,long hair yellow,smile,hoodie down blue,0,cig white,charcoal mfer
7641,0,sub turquoise,yellow,0,0,eye mask,0,knit atlanta,pink headphones,0,flat,hoodie down white,0,cig black,charcoal mfer
7642,0,oyster silver,red,0,0,regular eyes,0,bandana red,white headphones,0,smile,0,0,cig black,charcoal mfer
7643,0,sub red,green,0,0,3D glasses,0,0,white headphones,0,smile,collared shirt white,mohawk blue,0,plain mfer
7644,0,sub red,blue,0,0,regular eyes,0,0,pink headphones,long hair yellow,flat,hoodie down gray,0,cig black,plain mfer
7645,0,sub red,yellow,0,0,regular eyes,0,knit dallas,white headphones,long hair black,flat,hoodie down blue,0,cig black,charcoal mfer
7646,0,oyster gold,red,0,0,regular eyes,0,0,white headphones,0,flat,hoodie down white,messy yellow,cig black,plain mfer
7647,0,oyster gold,red,0,0,regular eyes,0,knit buffalo,black headphones,0,smile,0,0,cig black,plain mfer
7648,0,oyster silver,blue,0,silver chain,regular eyes,0,0,black headphones,0,smile,0,messy purple,cig black,charcoal mfer
7649,0,sub black,orange,0,0,regular eyes,0,0,black headphones,0,smile,0,messy yellow,cig white,charcoal mfer
7650,0,0,red,0,0,regular eyes,0,knit cleveland,blue headphones,0,smile,0,0,cig black,plain mfer
7651,0,0,yellow,0,0,regular eyes,hoodie,0,black headphones,0,smile,0,0,0,plain mfer
7652,0,oyster silver,red,0,0,regular eyes,0,0,pink headphones,0,smile,0,0,cig black,charcoal mfer
7653,0,sub black,yellow,0,0,regular eyes,0,0,white headphones,long hair black,flat,0,0,pipe,charcoal mfer
7654,0,oyster silver,green,0,0,purple shades,0,0,black headphones,0,smile,collared shirt blue,0,cig black,plain mfer
7655,0,0,orange,0,0,regular eyes,0,0,black headphones,0,smile,hoodie down gray,messy red,cig black,plain mfer
7656,0,0,graveyard,0,0,zombie eyes,0,knit new york,black headphones,0,smile,hoodie down blue,0,cig white,zombie mfer
7657,0,sub black,red,0,0,eye mask,0,0,blue headphones,0,smile,0,0,0,charcoal mfer
7658,0,argo black,green,0,silver chain,regular eyes,0,headband blue/green,black headphones,0,smile,0,0,cig white,plain mfer
7659,0,sub blue,yellow,0,silver chain,regular eyes,0,0,black headphones,0,smile,0,0,cig black,plain mfer
7660,0,0,yellow,0,0,regular eyes,0,bandana dark gray,black headphones,0,smile,hoodie down white,0,cig black,charcoal mfer
7661,0,sub turquoise,blue,0,0,regular eyes,0,0,black headphones,0,smile,hoodie down gray,0,cig white,charcoal mfer
7662,0,sub blue,green,0,0,regular eyes,0,0,black headphones,0,smile,0,0,cig black,plain mfer
7663,0,sub black,blue,0,0,regular eyes,0,0,red headphones,long hair black,flat,0,0,cig white,charcoal mfer
7664,0,0,blue,0,0,regular eyes,0,0,gold headphones,long hair black,smile,hoodie down gray,0,cig black,plain mfer
7665,0,sub black,green,0,0,shades,0,knit cleveland,red headphones,0,smile,0,0,cig black,plain mfer
7666,0,sub red,blue,0,0,regular eyes,0,0,black headphones,0,flat,0,mohawk blue,cig black,plain mfer
7667,0,sub red,green,full beard,0,regular eyes,0,bandana dark gray,white headphones,long hair black,smile,0,0,cig black,charcoal mfer
7668,0,oyster gold,yellow,0,silver chain,regular eyes,0,0,white headphones,long hair black,smile,0,0,cig white,plain mfer
7669,0,0,blue,0,0,regular eyes,0,0,black headphones,0,smile,hoodie down green,mohawk green,0,plain mfer
7670,0,sub lantern (green),green,0,0,nerd glasses,top hat,0,black headphones,0,smile,0,0,cig black,plain mfer
7671,0,sub blue,green,0,0,purple shades,0,knit new york,black headphones,0,flat,0,0,cig black,plain mfer
7672,0,sub red,green,0,0,regular eyes,0,0,red headphones,long hair yellow,smile,0,0,cig black,charcoal mfer
7673,0,sub black,blue,0,0,regular eyes,0,0,black headphones,0,flat,hoodie down white,0,0,plain mfer
7674,0,0,green,full beard,0,regular eyes,0,0,black headphones,0,smile,0,0,cig black,plain mfer
7675,0,sub blue,yellow,full beard,0,regular eyes,0,bandana red,red headphones,0,flat,collared shirt pink,0,cig white,plain mfer
7676,0,sub black,orange,0,0,regular eyes,0,0,pink headphones,0,smile,collared shirt green,mohawk green,cig black,plain mfer
7677,0,sub black,blue,0,0,3D glasses,0,knit chicago,black headphones,0,smile,0,0,cig black,plain mfer
7678,0,sub lantern (green),red,0,0,regular eyes,0,0,white headphones,0,smile,hoodie down gray,0,cig black,plain mfer
7679,0,sub turquoise,orange,0,0,regular eyes,0,0,black headphones,0,smile,collared shirt yellow,0,cig white,plain mfer
7680,0,sub lantern (green),graveyard,0,0,zombie eyes,0,0,pink headphones,long hair black,smile,0,0,cig white,zombie mfer
7681,0,0,red,0,0,3D glasses,0,0,black headphones,0,smile,hoodie down blue,messy yellow,cig white,plain mfer
7682,0,sub lantern (green),green,0,0,regular eyes,0,0,green headphones,long hair yellow,smile,hoodie down white,0,pipe,plain mfer
7683,0,0,yellow,full beard,0,eye mask,0,0,white headphones,long hair black,smile,hoodie down white,0,cig black,plain mfer
7684,0,sub black,blue,0,0,regular eyes,0,0,red headphones,0,flat,0,mohawk blue,cig white,charcoal mfer
7685,0,oyster gold,red,0,0,regular eyes,0,knit chicago,red headphones,long hair yellow,smile,0,0,cig white,charcoal mfer
7686,0,0,red,0,0,regular eyes,0,0,black headphones,0,smile,collared shirt green,0,cig white,plain mfer
7687,0,oyster gold,orange,0,0,regular eyes,0,0,white headphones,0,smile,collared shirt pink,messy purple,cig white,plain mfer
7688,0,sub red,orange,0,0,shades,0,0,green headphones,0,flat,0,mohawk green,cig white,plain mfer
7689,0,sub red,orange,full beard,0,regular eyes,0,0,white headphones,long hair black,smile,0,0,cig black,plain mfer
7690,0,sub turquoise,orange,0,0,regular eyes,0,0,black headphones,0,flat,0,0,cig white,plain mfer
7691,0,sub red,green,0,0,regular eyes,0,bandana dark gray,white headphones,long hair black,smile,0,0,cig black,plain mfer
7692,0,sub red,red,full beard,0,vr,0,knit chicago,black headphones,0,flat,0,0,pipe,plain mfer
7693,0,oyster silver,yellow,0,0,regular eyes,0,0,white headphones,long hair black,flat,0,0,pipe,plain mfer
7694,0,0,green,0,0,shades,0,0,black headphones,0,smile,hoodie down green,0,cig black,plain mfer
7695,0,sub cola (blue/red),yellow,0,0,regular eyes,0,headband blue/white,white headphones,long hair black,smile,hoodie down blue,0,cig black,plain mfer
7696,0,sub red,yellow,0,0,regular eyes,0,0,black headphones,0,smile,collared shirt blue,0,cig black,charcoal mfer
7697,0,sub black,red,0,0,regular eyes,0,0,pink headphones,0,smile,0,mohawk black,cig black,plain mfer
7698,0,sub black,yellow,0,0,regular eyes,0,knit chicago,lined headphones,0,smile,0,0,cig white,charcoal mfer
7699,0,0,blue,0,0,regular eyes,0,0,black headphones,0,smile,0,0,pipe,plain mfer
7700,0,sub red,green,0,0,regular eyes,0,beanie,white headphones,long hair black,smile,0,0,0,charcoal mfer
7701,0,sub black,orange,0,0,regular eyes,0,0,red headphones,0,smile,0,mohawk green,cig black,charcoal mfer
7702,0,sub red,orange,0,0,eye mask,0,0,red headphones,0,smile,hoodie down white,0,cig black,plain mfer
7703,0,oyster silver,green,0,0,regular eyes,0,headband blue/green,black headphones,0,smile,collared shirt white,0,0,charcoal mfer
7704,0,oyster silver,orange,0,0,regular eyes,0,knit new york,green headphones,0,smile,0,0,cig black,plain mfer
7705,0,0,yellow,0,0,regular eyes,0,headband green/white,black headphones,0,smile,0,0,cig black,plain mfer
7706,0,sub black,blue,0,0,regular eyes,0,headband green/white,green headphones,0,smile,0,0,0,plain mfer
7707,0,0,yellow,0,0,regular eyes,0,0,black headphones,0,flat,0,0,0,plain mfer
7708,0,sub black,blue,0,0,shades,0,0,white headphones,0,smile,0,mohawk pink,cig black,plain mfer
7709,0,sub red,yellow,0,0,regular eyes,0,0,black headphones,0,flat,collared shirt turquoise,0,pipe,plain mfer
7710,0,sub red,green,0,0,regular eyes,0,knit dallas,green headphones,0,smile,0,0,cig white,plain mfer
7711,0,sub black,blue,0,0,regular eyes,0,0,red headphones,long hair black,smile,collared shirt white,0,cig white,plain mfer
7712,0,sub black,orange,0,0,regular eyes,0,bandana red,white headphones,0,smile,collared shirt green,0,0,charcoal mfer
7713,0,0,green,0,0,regular eyes,0,0,green headphones,0,flat,0,0,0,plain mfer
7714,0,0,green,0,0,regular eyes,0,bandana blue,black headphones,0,smile,0,0,pipe,plain mfer
7715,0,sub rose,orange,0,0,nerd glasses,0,0,blue headphones,0,smile,0,0,0,plain mfer
7716,0,sub lantern (green),red,0,0,regular eyes,0,0,gold headphones,0,smile,hoodie down green,0,cig black,plain mfer
7717,0,oyster silver,green,0,0,regular eyes,0,knit cleveland,white headphones,long hair black,smile,0,0,cig white,plain mfer
7718,0,oyster gold,orange,0,0,nerd glasses,0,knit chicago,pink headphones,0,smile,hoodie down pink,0,pipe,charcoal mfer
7719,0,argo black,orange,0,0,regular eyes,0,0,blue headphones,0,smile,0,0,cig white,plain mfer
7720,0,0,green,0,0,regular eyes,0,knit new york,black headphones,0,smile,0,0,cig white,plain mfer
7721,0,sub blue,red,0,0,nerd glasses,0,0,pink headphones,long hair black,smile,0,0,cig black,plain mfer
7722,0,oyster silver,green,0,silver chain,regular eyes,0,knit buffalo,black headphones,0,smile,0,0,0,charcoal mfer
7723,0,sub blue,red,0,0,regular eyes,0,0,black headphones,0,smile,collared shirt white,mohawk black,cig black,plain mfer
7724,0,sub rose,blue,0,0,regular eyes,0,bandana dark gray,black headphones,0,smile,0,0,0,plain mfer
7725,0,sub black,green,0,0,regular eyes,0,0,pink headphones,0,flat,0,messy yellow,cig black,plain mfer
